name,aupr,aupr_ci_b,aupr_ci_t,biased_f1,biased_f1_ci_b,biased_f1_ci_t,biased_precision,biased_recall,mixed_f1,mixed_f1_ci_b,mixed_f1_ci_t,mixed_precision,mixed_recall
Prototype Multiple,0.0293316457357,0.0229074059908,0.0331256680074,0.321959755031,0.297160760588,0.347183326953,0.21247113164,0.664259927798,0.182586221813,0.163849777524,0.188378435947,0.105839210005,0.664259927798
